App name,Date,Time,Duration
Instagram,12/30/18,01:51:47,00:00:01
Google,12/30/18,01:51:47,00:00:01
Gmail,12/30/18,01:51:49,00:00:07
Google,12/30/18,01:51:55,00:00:02
Camera,12/30/18,01:51:58,00:00:04
Google,12/30/18,01:52:02,00:00:01
Google,12/30/18,01:52:06,00:00:01
Screen off (locked),12/30/18,01:52:07,00:30:03
Screen on (locked),12/30/18,02:22:10,00:00:00
Screen on (unlocked),12/30/18,02:22:10,00:00:00
Google,12/30/18,02:22:11,00:00:03
WhatsApp,12/30/18,02:22:14,00:00:58
Google,12/30/18,02:23:12,00:00:04
Instagram,12/30/18,02:23:16,00:01:39
Google,12/30/18,02:24:55,00:00:01
Screen off (locked),12/30/18,02:24:56,00:10:13
Screen on (locked),12/30/18,02:35:09,00:00:01
Screen on (unlocked),12/30/18,02:35:10,00:00:02
Twitter,12/30/18,02:35:12,00:00:30
Twitter,12/30/18,02:35:43,00:00:45
Google,12/30/18,02:36:29,00:00:01
Screen off (locked),12/30/18,02:36:30,00:09:55
Screen on (locked),12/30/18,02:46:26,00:00:01
Screen on (unlocked),12/30/18,02:46:27,00:00:00
Google,12/30/18,02:46:27,00:00:01
WhatsApp,12/30/18,02:46:29,00:00:09
Google,12/30/18,02:46:38,00:00:01
Instagram,12/30/18,02:46:38,00:01:03
Google,12/30/18,02:47:42,00:00:02
Screen off (locked),12/30/18,02:47:43,00:00:29
Screen on (locked),12/30/18,02:48:13,00:00:01
Screen on (unlocked),12/30/18,02:48:13,00:00:00
Google,12/30/18,02:48:13,00:00:01
Instagram,12/30/18,02:48:14,00:01:42
Google,12/30/18,02:49:56,00:00:10
Instagram,12/30/18,02:50:08,00:01:27
Google,12/30/18,02:51:34,00:00:02
Screen off (locked),12/30/18,02:51:36,00:01:20
Screen on (unlocked),12/30/18,02:52:56,00:00:01
Google,12/30/18,02:52:57,00:00:01
Instagram,12/30/18,02:52:58,00:02:58
Google,12/30/18,02:55:57,00:00:04
Screen off (locked),12/30/18,02:56:00,00:01:04
Screen off,12/30/18,02:57:04,00:00:00
Screen on (unlocked),12/30/18,02:57:04,00:00:01
Google,12/30/18,02:57:05,00:00:01
Snapchat,12/30/18,02:57:06,00:07:48
Screen off,12/30/18,03:04:54,00:00:18
Screen on (locked),12/30/18,03:05:12,00:00:01
Screen on (unlocked),12/30/18,03:05:13,00:00:00
Snapchat,12/30/18,03:05:13,00:00:01
Google,12/30/18,03:05:14,00:00:05
Instagram,12/30/18,03:05:19,00:02:47
Google,12/30/18,03:08:06,00:00:01
Chrome,12/30/18,03:08:07,00:01:03
Google,12/30/18,03:09:10,00:00:01
Chrome,12/30/18,03:09:12,00:00:10
Google,12/30/18,03:09:21,00:00:02
Screen off (locked),12/30/18,03:09:23,00:19:54
Screen on (locked),12/30/18,03:29:17,00:00:00
Screen on (unlocked),12/30/18,03:29:17,00:00:01
Google,12/30/18,03:29:17,00:00:01
Screen off (locked),12/30/18,03:29:19,00:02:23
Screen on (locked),12/30/18,03:31:42,00:00:08
Google,12/30/18,03:31:50,00:00:00
Screen on (unlocked),12/30/18,03:31:50,00:00:01
Instagram,12/30/18,03:31:52,00:00:18
Google,12/30/18,03:32:13,00:00:01
Chrome,12/30/18,03:32:14,00:00:12
Google,12/30/18,03:32:25,00:00:04
Google Pay,12/30/18,03:32:30,00:00:35
Google,12/30/18,03:33:05,00:00:01
Google,12/30/18,03:33:08,00:00:10
Clock,12/30/18,03:33:18,00:00:03
Google,12/30/18,03:33:22,00:00:01
Clock,12/30/18,03:33:24,00:00:10
Google,12/30/18,03:33:36,00:00:01
Twitter,12/30/18,03:33:36,00:01:16
Google,12/30/18,03:34:53,00:00:29
Chrome,12/30/18,03:35:22,00:02:44
Google,12/30/18,03:38:10,00:00:13
Screen off (locked),12/30/18,03:38:23,00:03:09
Screen on (locked),12/30/18,03:41:32,00:00:01
Google,12/30/18,03:41:33,00:00:00
Screen on (unlocked),12/30/18,03:41:33,00:00:01
Clock,12/30/18,03:41:35,00:00:09
Google,12/30/18,03:41:43,00:00:04
Screen off (locked),12/30/18,03:41:47,06:08:14
Screen on (locked),12/30/18,09:50:02,00:00:01
Clock,12/30/18,09:50:03,00:02:18
Screen off (locked),12/30/18,09:52:21,00:07:40
Screen on (locked),12/30/18,10:00:01,00:00:01
Clock,12/30/18,10:00:02,00:00:45
Screen off (locked),12/30/18,10:00:47,00:09:14
Screen on (locked),12/30/18,10:10:01,00:00:01
Clock,12/30/18,10:10:02,00:00:38
Screen off (locked),12/30/18,10:10:40,00:19:22
Screen on (locked),12/30/18,10:30:02,00:00:01
Clock,12/30/18,10:30:03,00:00:35
Screen off (locked),12/30/18,10:30:38,00:29:22
Screen on (locked),12/30/18,11:00:01,00:00:01
Clock,12/30/18,11:00:01,00:00:34
Screen off (locked),12/30/18,11:00:36,00:28:26
Screen on (locked),12/30/18,11:29:01,00:00:01
Clock,12/30/18,11:29:02,00:04:46
Screen off (locked),12/30/18,11:33:48,00:17:59
Screen on (locked),12/30/18,11:51:48,00:00:02
Screen off (locked),12/30/18,11:51:50,00:11:15
Screen on (locked),12/30/18,12:03:05,00:00:02
Screen off (locked),12/30/18,12:03:07,00:01:26
Screen on (locked),12/30/18,12:04:33,00:00:02
Screen on (unlocked),12/30/18,12:04:34,00:00:00
Google,12/30/18,12:04:34,00:00:07
Google,12/30/18,12:04:44,00:00:01
Chrome,12/30/18,12:04:45,00:00:10
Google,12/30/18,12:04:54,00:00:03
Google Pay,12/30/18,12:04:57,00:00:38
Google,12/30/18,12:05:37,00:00:07
Instagram,12/30/18,12:05:44,00:01:20
Google,12/30/18,12:07:06,00:00:07
WhatsApp,12/30/18,12:07:13,00:00:34
Google,12/30/18,12:07:47,00:00:02
Screen off (locked),12/30/18,12:07:48,00:00:40
Screen on (locked),12/30/18,12:08:29,00:00:06
Screen on (unlocked),12/30/18,12:08:35,00:00:00
Google,12/30/18,12:08:35,00:00:08
Snapchat,12/30/18,12:08:43,00:00:34
Google,12/30/18,12:09:17,00:00:01
Instagram,12/30/18,12:09:19,00:00:14
Google,12/30/18,12:09:33,00:01:04
Screen off,12/30/18,12:10:36,00:01:06
Screen on (unlocked),12/30/18,12:11:42,00:00:01
Google,12/30/18,12:11:43,00:00:01
Swiggy,12/30/18,12:11:45,00:03:03
Google,12/30/18,12:14:47,00:00:02
Twitter,12/30/18,12:14:50,00:01:33
Google,12/30/18,12:16:22,00:00:03
Screen off (locked),12/30/18,12:16:25,00:01:17
Screen on (locked),12/30/18,12:17:42,00:00:02
Screen on (unlocked),12/30/18,12:17:44,00:00:00
Google,12/30/18,12:17:44,00:00:05
Screen off (locked),12/30/18,12:17:49,00:01:41
Screen on (locked),12/30/18,12:19:31,00:00:00
Screen on (unlocked),12/30/18,12:19:31,00:00:00
Google,12/30/18,12:19:31,00:00:04
Screen off (locked),12/30/18,12:19:36,00:00:29
Screen on (locked),12/30/18,12:20:04,00:00:00
Screen on (unlocked),12/30/18,12:20:05,00:00:00
Google,12/30/18,12:20:05,00:00:01
Instagram,12/30/18,12:20:06,00:00:57
Google,12/30/18,12:21:03,00:00:42
Google,12/30/18,12:21:47,00:00:01
WhatsApp,12/30/18,12:21:47,00:01:45
WhatsApp,12/30/18,12:23:33,00:00:54
Snapchat,12/30/18,12:24:27,00:00:07
Google,12/30/18,12:24:34,00:00:01
Phone,12/30/18,12:24:35,00:00:34
Google,12/30/18,12:25:09,00:00:05
Screen off (locked),12/30/18,12:25:14,00:00:42
Screen off,12/30/18,12:25:56,00:00:01
Screen on (unlocked),12/30/18,12:25:57,00:00:01
Google,12/30/18,12:25:58,00:00:02
WhatsApp,12/30/18,12:26:00,00:01:01
Google,12/30/18,12:27:01,00:00:01
WhatsApp,12/30/18,12:27:02,00:00:32
Google,12/30/18,12:27:34,00:00:02
Screen off (locked),12/30/18,12:27:35,00:28:03
Screen off,12/30/18,12:55:39,00:00:00
Screen on (unlocked),12/30/18,12:55:39,00:00:03
Google,12/30/18,12:55:42,00:00:08
WhatsApp,12/30/18,12:55:50,00:01:03
Google,12/30/18,12:56:52,00:00:02
Screen off (locked),12/30/18,12:56:55,00:04:38
Screen on (locked),12/30/18,13:01:33,00:00:11
Screen off (locked),12/30/18,13:01:44,00:03:48
Screen on (locked),12/30/18,13:05:32,00:00:01
Screen on (unlocked),12/30/18,13:05:33,00:00:00
Google,12/30/18,13:05:33,00:00:01
Snapchat,12/30/18,13:05:34,00:00:20
Google,12/30/18,13:05:54,00:00:07
Screen off (locked),12/30/18,13:06:00,00:00:04
Screen off,12/30/18,13:06:04,00:00:00
Screen on (unlocked),12/30/18,13:06:04,00:00:01
Google,12/30/18,13:06:05,00:00:18
Chrome,12/30/18,13:06:23,00:00:01
Google,12/30/18,13:06:24,00:00:03
Chrome,12/30/18,13:06:27,00:01:18
Chrome,12/30/18,13:07:46,00:00:01
Google,12/30/18,13:07:47,00:00:09
Calculator,12/30/18,13:07:56,00:00:01
Google,12/30/18,13:07:57,00:00:06
Screen off (locked),12/30/18,13:08:03,00:00:04
Screen on (locked),12/30/18,13:08:07,00:00:00
Screen on (unlocked),12/30/18,13:08:07,00:00:01
Google,12/30/18,13:08:08,00:00:15
Uber,12/30/18,13:08:22,00:00:12
Google,12/30/18,13:08:38,00:00:27
WhatsApp,12/30/18,13:09:05,00:00:23
Google,12/30/18,13:09:29,00:00:08
Google Pay,12/30/18,13:09:37,00:00:16
Google,12/30/18,13:09:52,00:00:01
Messages,12/30/18,13:09:53,00:01:03
Google,12/30/18,13:10:55,00:00:06
Google Play Store,12/30/18,13:11:01,00:01:11
Screen off,12/30/18,13:12:12,00:02:55
Screen on (locked),12/30/18,13:15:08,00:00:00
Screen on (unlocked),12/30/18,13:15:08,00:00:00
Google Play Store,12/30/18,13:15:09,00:00:02
Google,12/30/18,13:15:11,00:00:01
WhatsApp,12/30/18,13:15:12,00:00:02
Google,12/30/18,13:15:15,00:00:01
WhatsApp,12/30/18,13:15:16,00:00:05
Google,12/30/18,13:15:21,00:00:01
WhatsApp,12/30/18,13:15:22,00:00:14
Google,12/30/18,13:15:36,00:01:04
Screen off,12/30/18,13:16:40,00:02:42
Screen on (locked),12/30/18,13:19:22,00:00:00
Screen on (unlocked),12/30/18,13:19:22,00:00:01
Google,12/30/18,13:19:23,00:00:08
Google,12/30/18,13:19:32,00:00:02
Viber,12/30/18,13:19:34,00:00:27
Google,12/30/18,13:20:02,00:00:04
Screen off (locked),12/30/18,13:20:06,00:01:58
Screen on (locked),12/30/18,13:22:04,00:00:01
Screen on (unlocked),12/30/18,13:22:05,00:00:00
Google,12/30/18,13:22:05,00:00:01
Instagram,12/30/18,13:22:07,00:06:57
Google,12/30/18,13:29:04,00:00:03
Screen off (locked),12/30/18,13:29:07,00:02:30
Screen on (unlocked),12/30/18,13:31:37,00:00:01
Google,12/30/18,13:31:38,00:00:01
Viber,12/30/18,13:31:39,00:00:01
Google,12/30/18,13:31:42,00:00:01
Gmail,12/30/18,13:31:42,00:00:40
Chrome,12/30/18,13:32:22,00:00:49
Gmail,12/30/18,13:33:11,00:00:16
Chrome,12/30/18,13:33:27,00:00:10
Gmail,12/30/18,13:33:37,00:00:12
Google,12/30/18,13:33:49,00:01:01
Screen off,12/30/18,13:34:50,00:15:43
Screen on (unlocked),12/30/18,13:50:33,00:00:03
Google,12/30/18,13:50:36,00:00:14
Screen off (locked),12/30/18,13:50:50,00:00:01
Screen on (locked),12/30/18,13:50:51,00:00:08
Screen on (unlocked),12/30/18,13:50:59,00:00:00
Google,12/30/18,13:50:59,00:00:01
Viber,12/30/18,13:51:00,00:00:18
Google,12/30/18,13:51:19,00:00:02
Screen off (locked),12/30/18,13:51:20,00:08:30
Screen on (locked),12/30/18,13:59:50,00:00:01
Screen on (unlocked),12/30/18,13:59:51,00:00:00
Google,12/30/18,13:59:51,00:00:11
Screen off (locked),12/30/18,14:00:02,00:00:10
Screen on (locked),12/30/18,14:00:12,00:00:00
Screen on (unlocked),12/30/18,14:00:12,00:00:00
Google,12/30/18,14:00:13,00:00:29
Phone,12/30/18,14:00:42,00:00:23
Google,12/30/18,14:01:05,00:00:02
Screen off (locked),12/30/18,14:01:07,00:00:16
Screen on (locked),12/30/18,14:01:23,00:00:00
Screen on (unlocked),12/30/18,14:01:23,00:00:00
Google,12/30/18,14:01:23,00:00:01
Phone,12/30/18,14:01:24,00:00:19
Google,12/30/18,14:01:43,00:00:26
Screen off (locked),12/30/18,14:02:09,00:01:44
Screen on (locked),12/30/18,14:03:53,00:00:13
Screen on (unlocked),12/30/18,14:04:06,00:00:00
Google,12/30/18,14:04:06,00:00:01
Phone,12/30/18,14:04:08,00:00:02
Google,12/30/18,14:04:10,00:00:57
Calculator,12/30/18,14:05:06,00:00:12
Google,12/30/18,14:05:18,00:00:04
Phone,12/30/18,14:05:22,00:00:01
Google,12/30/18,14:05:23,00:00:01
Chrome,12/30/18,14:05:24,00:00:24
Phone,12/30/18,14:05:48,00:00:54
Chrome,12/30/18,14:06:43,00:00:25
Phone,12/30/18,14:07:08,00:00:37
Viber,12/30/18,14:07:45,00:00:13
Google,12/30/18,14:07:57,00:00:01
Phone,12/30/18,14:07:59,00:00:02
Google,12/30/18,14:08:01,00:01:03
Screen off,12/30/18,14:09:04,00:00:23
Screen on (locked),12/30/18,14:09:27,00:00:01
Screen on (unlocked),12/30/18,14:09:27,00:00:00
Google,12/30/18,14:09:27,00:00:15
Phone,12/30/18,14:09:42,00:00:04
Google,12/30/18,14:09:47,00:00:01
Chrome,12/30/18,14:09:47,00:00:50
Phone,12/30/18,14:10:37,00:00:07
Google,12/30/18,14:10:45,00:00:51
Phone,12/30/18,14:11:36,00:00:30
Google,12/30/18,14:12:06,00:00:56
Messenger,12/30/18,14:13:02,00:00:42
Google,12/30/18,14:13:44,00:00:01
Screen off (locked),12/30/18,14:13:45,00:01:34
Screen on (locked),12/30/18,14:15:19,00:00:01
Screen on (unlocked),12/30/18,14:15:21,00:00:00
Google,12/30/18,14:15:21,00:00:09
Screen off (locked),12/30/18,14:15:29,00:00:05
Screen on (locked),12/30/18,14:15:34,00:00:01
Screen on (unlocked),12/30/18,14:15:35,00:00:00
Google,12/30/18,14:15:35,00:01:06
Screen off,12/30/18,14:16:41,00:24:21
Screen on (unlocked),12/30/18,14:41:02,00:00:02
App Usage,12/30/18,14:41:04,00:00:27
WhatsApp,12/30/18,14:41:34,00:00:12
Google,12/30/18,14:41:46,00:00:01
Screen off (locked),12/30/18,14:41:47,00:11:07
Screen on (locked),12/30/18,14:52:54,00:00:02
Screen on (unlocked),12/30/18,14:52:56,00:00:00
Google,12/30/18,14:52:56,00:00:01
Screen off (locked),12/30/18,14:52:58,00:02:10
Screen on (locked),12/30/18,14:55:08,00:00:02
Screen off (locked),12/30/18,14:55:10,00:05:01
Screen on (locked),12/30/18,15:00:11,00:00:01
Screen on (unlocked),12/30/18,15:00:13,00:00:00
Google,12/30/18,15:00:13,00:00:01
Instagram,12/30/18,15:00:14,00:01:10
Google,12/30/18,15:01:24,00:00:03
Screen off (locked),12/30/18,15:01:27,00:02:21
Screen on (locked),12/30/18,15:03:48,00:00:02
Screen off (locked),12/30/18,15:03:49,00:00:10
Screen on (locked),12/30/18,15:03:59,00:00:02
Screen off (locked),12/30/18,15:04:01,00:00:33
Screen off,12/30/18,15:04:34,00:00:00
Screen on (unlocked),12/30/18,15:04:34,00:00:02
Twitter,12/30/18,15:04:36,00:02:42
Google,12/30/18,15:07:18,00:00:14
ColorNote,12/30/18,15:07:32,00:00:27
Google,12/30/18,15:07:59,00:00:01
Twitter,12/30/18,15:08:00,00:04:02
ColorNote,12/30/18,15:12:02,00:00:03
Google,12/30/18,15:12:05,00:00:02
Screen off (locked),12/30/18,15:12:07,00:06:15
Screen on (locked),12/30/18,15:18:23,00:00:01
Screen on (unlocked),12/30/18,15:18:24,00:00:00
Google,12/30/18,15:18:24,00:00:01
Instagram,12/30/18,15:18:25,00:00:27
Google,12/30/18,15:18:52,00:00:04
Screen off (locked),12/30/18,15:18:56,00:00:03
Screen on (locked),12/30/18,15:18:59,00:00:02
Screen on (unlocked),12/30/18,15:19:01,00:00:00
Google,12/30/18,15:19:01,00:00:01
Instagram,12/30/18,15:19:02,00:00:01
Google,12/30/18,15:19:03,00:00:04
Screen off (locked),12/30/18,15:19:08,00:18:24
Screen on (locked),12/30/18,15:37:32,00:00:11
Screen off (locked),12/30/18,15:37:43,00:29:32
Screen on (locked),12/30/18,16:07:14,00:00:02
Screen on (unlocked),12/30/18,16:07:16,00:00:03
Snapchat,12/30/18,16:07:20,00:00:20
Google,12/30/18,16:07:40,00:00:03
ColorNote,12/30/18,16:07:43,00:00:50
Google,12/30/18,16:08:32,00:00:03
ColorNote,12/30/18,16:08:35,00:00:11
Google,12/30/18,16:08:46,00:00:06
Screen off (locked),12/30/18,16:08:53,00:14:42
Screen on (locked),12/30/18,16:23:35,00:00:02
Screen on (unlocked),12/30/18,16:23:37,00:00:00
Google,12/30/18,16:23:37,00:00:06
Screen off (locked),12/30/18,16:23:43,00:06:31
Screen on (locked),12/30/18,16:30:14,00:00:04
Screen off (locked),12/30/18,16:30:18,00:00:24
Screen on (locked),12/30/18,16:30:42,00:00:02
Screen off (locked),12/30/18,16:30:44,00:04:00
Screen on (locked),12/30/18,16:34:45,00:00:01
Screen on (unlocked),12/30/18,16:34:46,00:00:00
Google,12/30/18,16:34:46,00:00:01
Calculator,12/30/18,16:34:47,00:00:13
Google,12/30/18,16:35:02,00:00:02
WhatsApp,12/30/18,16:35:04,00:00:10
Google,12/30/18,16:35:15,00:00:02
Instagram,12/30/18,16:35:17,00:02:03
Google,12/30/18,16:37:20,00:00:02
Screen off (locked),12/30/18,16:37:22,00:13:21
Screen on (locked),12/30/18,16:50:43,00:00:11
Screen off (locked),12/30/18,16:50:54,00:12:33
Screen on (locked),12/30/18,17:03:27,00:00:03
Screen off (locked),12/30/18,17:03:30,00:21:07
Screen on (locked),12/30/18,17:24:37,00:00:02
Screen on (unlocked),12/30/18,17:24:39,00:00:00
Google,12/30/18,17:24:39,00:00:12
Screen off (locked),12/30/18,17:24:52,00:00:37
Screen on (locked),12/30/18,17:25:28,00:00:03
Screen off (locked),12/30/18,17:25:31,00:07:17
